MLS#,Type,Prop. Cat.,Prop. Cond.,Tax,Address,City,Zip,Area,BD,Baths,# Levels,Apx Sqft,Price SqFt,Sld Price Sqft,Lot Size,Pend. Date,DOM,CDOM,List Date,List Price,Sold Date,Price,Yr. Built,HOA Dues,# Garage,# Fireplaces,Terms
251661815,ATTACHD,RES,NEW,1000,3111 S Linden St Lot 772,Cornelius,97113,152,3,2.1,2,1520,282,282,"0-2,999SF",4/28/2025,61,61,2/26/2025,"$429,960 ",5/28/2025,"$429,960 ",2025,131,1,1,"CASH, CONV, FHA, USDA, VA"
297986119,ATTACHD,RES,NEW,1000,3179 S Linden St Lot 764,Cornelius,97113,152,3,2.1,2,1520,282,282,"0-2,999SF",5/21/2025,18,18,5/3/2025,"$429,960 ",6/23/2025,"$429,960 ",2025,131,1,1,"CASH, CONV, FHA, USDA, VA"
350722641,ATTACHD,RES,NEW,438.9,3125 S LINDEN ST LT771,Cornelius,97113,152,3,2.1,2,1520,282,282,"0-2,999SF",4/28/2025,0,0,4/28/2025,"$429,960 ",5/28/2025,"$429,960 ",2025,131,1,1,"CASH, CONV, FHA, USDA, VA"
487446969,ATTACHD,RES,NEW,1000,3003 S Linden St LT 777,Cornelius,97113,152,3,2.1,2,1520,286,282,"0-2,999SF",2/23/2025,49,49,1/5/2025,"$434,960 ",4/28/2025,"$429,960 ",2025,131,1,1,"CASH, CONV, FHA, USDA, VA"
720528388,ATTACHD,RES,NEW,438.9,3007 S LINDEN ST LT776,Cornelius,97113,152,3,2.1,2,1520,282,282,"0-2,999SF",4/1/2025,63,63,1/28/2025,"$429,960 ",4/30/2025,"$429,960 ",2025,131,1,1,"CASH, CONV, FHA, USDA, VA"
23590610,DETACHD,RES,RESALE,3920.85,2987 26TH AVE,Forest Grove,97116,152,3,2.1,2,1577,272,272,"0-2,999SF",1/25/2024,77,77,11/9/2023,"$429,999 ",2/20/2024,"$429,999 ",2013,36,1,1,"CASH, CONV, FHA"
23051752,RES-MFG,RES,RESALE,1638.15,628 N 21ST AVE,Cornelius,97113,152,4,2,1,1512,281,284,"5K-6,999SF",6/22/2023,6,6,6/16/2023,"$425,000 ",7/26/2023,"$430,000 ",1993,,0,,"CASH, CONV, FHA, USDA, VA"
23164230,ATTACHD,RES,RESALE,4327.43,3409 SE SALMONFLY LN,Hillsboro,97123,152,2,2.1,2,1285,366,334,"3K-4,999SF",9/6/2023,5,69,9/1/2023,"$470,500 ",9/22/2023,"$430,000 ",2019,245,2,1,"CASH, CONV, FHA, VA"
23173676,RES-MFG,RES,RESALE,2961.07,3316 B ST,Forest Grove,97116,152,3,2,1,1620,253,265,"5K-6,999SF",7/25/2023,6,6,7/19/2023,"$410,000 ",8/24/2023,"$430,000 ",1989,,2,,"CASH, CONV, FHA, VA"
23178939,ATTACHD,RES,RESALE,3059.9,6541 NE DEER RUN ST,Hillsboro,97124,152,3,2.1,2,1323,321,325,"0-2,999SF",7/10/2023,25,25,6/15/2023,"$425,000 ",7/26/2023,"$430,000 ",2003,42,1,1,"CASH, CONV, FHA, VA"
23182818,DETACHD,RES,RESALE,3004.59,1735 NE 17TH AVE,Hillsboro,97124,152,3,1,1,1060,400,405,"7K-9,999SF",12/19/2023,7,7,12/12/2023,"$425,000 ",1/19/2024,"$430,000 ",1974,,2,1,"CASH, CONV, FHA, VA"
23194379,DETACHD,RES,RESALE,3096.31,1823 CEDAR ST,Forest Grove,97116,152,2,1.1,1,1368,321,314,"5K-6,999SF",1/13/2024,37,37,12/7/2023,"$440,000 ",2/9/2024,"$430,000 ",1953,,1,,"CASH, CONV, FHA, VA"
23242795,CONDO,RES,RESALE,3855.22,2028 NE 50TH WAY,Hillsboro,97124,152,4,3.1,3,2120,197,202,,10/31/2023,25,80,10/6/2023,"$419,000 ",11/21/2023,"$430,000 ",2001,391,1,1,"CASH, CONV, FHA"
23375923,ATTACHD,RES,RESALE,3396.36,901 NE 3RD AVE,Hillsboro,97124,152,2,2,1,1472,285,292,"3K-4,999SF",10/8/2023,5,5,10/3/2023,"$420,000 ",11/3/2023,"$430,000 ",1990,57,1,1,"CASH, CONV"
23526095,DETACHD,RES,RESALE,2587.2,929 NE JACKSON ST,Hillsboro,97124,152,2,1,1,1147,370,374,"5K-6,999SF",12/13/2023,48,48,10/26/2023,"$425,000 ",1/24/2024,"$430,000 ",1938,,1,1,"CASH, CONV, FHA, VA"
23643596,ATTACHD,RES,APPROX,3569.57,3111 NE 15TH AVE,Hillsboro,97124,152,4,2.1,3,1578,266,272,"0-2,999SF",8/16/2023,33,33,7/14/2023,"$419,900 ",9/15/2023,"$430,000 ",2013,195,2,1,"CASH, CONV"
24069211,DETACHD,RES,REMOD,2739.58,173 NE 28TH AVE,Hillsboro,97124,152,3,2,2,1490,268,288,"7K-9,999SF",8/26/2024,3,3,8/23/2024,"$399,999 ",10/18/2024,"$430,000 ",1938,,0,1,"CASH, CONV, FHA, VA"
24149064,DETACHD,RES,RESALE,2835.47,1703 HAWTHORNE ST,Forest Grove,97116,152,3,1,1,1200,354,358,"7K-9,999SF",4/7/2024,3,3,4/4/2024,"$425,000 ",5/6/2024,"$430,000 ",1948,,0,1,"CASH, FHA, USDA, VA"
24160931,ATTACHD,RES,NEW,85.94,3341 SE White Oak AVE,Hillsboro,97123,152,2,2.1,3,1536,279,279,"0-2,999SF",9/17/2024,131,131,5/9/2024,"$429,950 ",10/10/2024,"$430,000 ",2024,172,1,,"CASH, CONV, FHA, VA"
24292347,ATTACHD,RES,APPROX,3529.96,4835 SE DAVIS RD,Hillsboro,97123,152,4,2.2,3,1884,229,228,"0-2,999SF",12/11/2024,34,34,11/7/2024,"$432,500 ",1/14/2025,"$430,000 ",2005,257,2,,"CASH, CONV"
24315402,CONDO,RES,RESALE,4989.91,6563 NE BRIGHTON ST,Hillsboro,97124,152,2,2.1,3,1401,306,306,,8/7/2024,61,61,6/7/2024,"$430,000 ",9/6/2024,"$430,000 ",2003,515,2,1,"CASH, CONV, VA"
24348487,ATTACHD,RES,RESALE,3382.15,1282 S QUARTZ DR,Cornelius,97113,152,3,2.1,2,1548,274,277,"0-2,999SF",4/8/2024,4,4,4/4/2024,"$425,000 ",5/8/2024,"$430,000 ",2021,125,1,1,"CASH, CONV, FHA, VA"
24482605,ATTACHD,RES,RESALE,3986.51,7036 NE DOGWOOD ST,Hillsboro,97124,152,3,2.1,2,1282,331,335,"3K-4,999SF",9/1/2024,27,27,8/5/2024,"$424,900 ",9/30/2024,"$430,000 ",1996,,1,1,"CASH, CONV, FHA, VA"
24662320,ATTACHD,RES,RESALE,4536.98,10515 NE AVERY WAY,Hillsboro,97006,152,2,2.1,2,1580,275,272,"0-2,999SF",7/25/2024,7,7,7/18/2024,"$435,000 ",8/23/2024,"$430,000 ",2009,143,2,1,"CASH, CONV, FHA, VA"
24691174,DETACHD,RES,APPROX,3312.87,190 NW 338TH AVE,Hillsboro,97124,152,3,2.1,1,1544,268,278,"15K-19,999SF",12/8/2024,2,2,12/6/2024,"$415,000 ",12/18/2024,"$430,000 ",1963,,2,2,"CASH, CONV, FHA"
202414513,DETACHD,RES,RESALE,3964.99,2511 ELM ST,Forest Grove,97116,152,3,2.1,2,1524,282,282,"0-2,999SF",4/2/2025,21,21,3/12/2025,"$430,000 ",4/30/2025,"$430,000 ",2006,,1,1,"CASH, CONV, FHA, VA"
787930691,DETACHD,RES,FIXER,4469.12,27672 SW LEPLEY LN,Hillsboro,97123,152,4,2.1,2,3226,154,133,1-2.99AC,4/22/2025,53,53,2/28/2025,"$499,000 ",5/14/2025,"$430,000 ",1940,,3,0,CASH
24375212,DETACHD,RES,RESALE,3314.51,1208 DOUGLAS ST,Forest Grove,97116,152,2,1,2,1150,365,374,"5K-6,999SF",5/13/2024,4,4,5/9/2024,"$419,800 ",6/27/2024,"$430,750 ",1900,,0,1,"CASH, CONV, FHA, USDA, VA"
24111745,ATTACHD,RES,NEW,0,2975 S Linden ST LT780,Cornelius,97113,152,3,2.1,2,1520,283,283,"0-2,999SF",11/12/2024,2,2,11/10/2024,"$431,146 ",2/26/2025,"$431,146 ",2025,126,1,1,"CASH, CONV, FHA, USDA, VA"
426958290,DETACHD,RES,RESALE,3038.87,146 NE JEFFERSON ST,Hillsboro,97124,152,3,2,2,1788,251,241,"7K-9,999SF",6/17/2025,43,43,5/5/2025,"$450,000 ",6/27/2025,"$432,000 ",1935,,0,,"CASH, CONV, SGI"
24135474,DETACHD,RES,RESALE,3229.19,1562 S IVY ST,Cornelius,97113,152,3,2,1,1056,402,409,"10K-14,999SF",5/26/2024,3,3,5/23/2024,"$425,000 ",7/1/2024,"$432,500 ",1999,,2,1,"CASH, CONV, FHA, VA"
23355652,ATTACHD,RES,NEW,0,2856 S Nectarine ST LT544,Cornelius,97113,152,3,2.1,2,1520,284,284,"0-2,999SF",3/24/2023,0,,3/24/2023,"$432,791 ",9/20/2023,"$432,791 ",2023,119,1,,"CASH, CONV, FHA, USDA, VA"
24449846,ATTACHD,RES,NEW,0,8139 SE Crescent DR,Hillsboro,97123,152,3,2.1,2,1542,280,280,"0-2,999SF",8/19/2024,10,10,8/9/2024,"$432,900 ",9/24/2024,"$432,900 ",2024,250,2,,"CASH, CONV, FHA, VA"
24673892,ATTACHD,RES,NEW,0,8115 SE Crescent DR,Hillsboro,97123,152,3,2.1,2,1542,280,280,"0-2,999SF",10/20/2024,41,41,9/9/2024,"$432,900 ",11/20/2024,"$432,900 ",2024,250,2,,"CASH, CONV, FHA, VA"
23512670,ATTACHD,RES,RESALE,3518.42,3132 NE 13TH PL,Hillsboro,97124,152,3,2.1,2,1353,314,320,"0-2,999SF",10/1/2023,4,4,9/27/2023,"$425,000 ",10/31/2023,"$433,000 ",1997,225,1,1,"CASH, CONV, FHA, VA"
24303430,DETACHD,RES,APPROX,2516.36,1680 SE Maple CT,Hillsboro,97123,152,3,1.1,2,2005,224,216,"7K-9,999SF",9/11/2024,5,5,9/6/2024,"$450,000 ",10/24/2024,"$433,200 ",1940,,0,1,"CASH, CONV, FHA"
24260385,DETACHD,RES,RESALE,3005.78,1557 NE KAREN CT,Hillsboro,97124,152,3,1,1,1040,423,417,"7K-9,999SF",10/27/2024,9,9,10/18/2024,"$440,000 ",11/20/2024,"$434,000 ",1976,,2,1,"CASH, CONV, FHA, VA"
445097335,DETACHD,RES,RESALE,3167.21,3037 22ND PL,Forest Grove,97116,152,2,1,1,907,473,478,"7K-9,999SF",3/17/2025,18,18,2/27/2025,"$429,900 ",5/5/2025,"$434,000 ",1956,,1,1,"CASH, CONV, FHA, USDA, VA"
24386482,ATTACHD,RES,NEW,0,8083 SE Kinnaman ST #947,Hillsboro,97123,152,2,2,2,1334,325,325,"0-2,999SF",3/4/2024,7,7,2/26/2024,"$434,025 ",3/28/2024,"$434,025 ",2023,240,1,,"CASH, CONV, FHA"
23226950,ATTACHD,RES,NEW,1078.61,8049 SE KINNAMAN ST #942,Hillsboro,97123,152,2,2.1,2,1334,325,325,"0-2,999SF",8/22/2023,14,14,8/8/2023,"$434,599 ",9/25/2023,"$434,599 ",2023,270,1,1,"CASH, CONV, FHA, VA"
23125635,ATTACHD,RES,NEW,0,2806 S Nectarine ST LT539,Cornelius,97113,152,3,2.1,2,1520,286,286,"0-2,999SF",4/10/2023,0,,4/10/2023,"$434,959 ",10/6/2023,"$434,959 ",2023,119,1,,"CASH, CONV, FHA, USDA, VA"
23000377,DETACHD,RES,RESALE,3293.64,4112 BEAVER WAY,Forest Grove,97116,152,3,1.1,1,1326,328,328,"5K-6,999SF",6/17/2023,9,9,6/8/2023,"$435,000 ",7/25/2023,"$435,000 ",1979,,2,,"CASH, CONV, FHA, USDA, VA"
23189234,CONDO,RES,RESALE,3520.63,7129 NE STONEWATER ST,Hillsboro,97124,152,3,2,2,1536,276,283,,1/9/2024,47,47,11/23/2023,"$425,000 ",1/31/2024,"$435,000 ",2004,324,2,1,"CASH, CONV"
23193947,DETACHD,RES,RESALE,2656.93,2513 CARSON LOOP,Forest Grove,97116,152,3,2.1,2,1305,329,333,"0-2,999SF",7/15/2023,2,2,7/13/2023,"$429,900 ",8/21/2023,"$435,000 ",2013,36,1,1,"CASH, CONV, FHA, USDA, VA"
23271368,ATTACHD,RES,RESALE,3793.49,20629 NW PAINTED MOUNTAIN DR,Beaverton,97006,152,3,2.1,3,1750,249,248,"0-2,999SF",7/16/2023,25,25,6/21/2023,"$436,000 ",8/28/2023,"$435,000 ",2002,304,1,1,"CASH, CONV"
23294997,ATTACHD,RES,RESALE,4056.57,4143 SE CENTURY BLVD,Hillsboro,97123,152,3,2.1,2,1520,289,286,"0-2,999SF",12/30/2023,10,10,12/20/2023,"$440,000 ",2/2/2024,"$435,000 ",2021,254,2,1,"CASH, CONV, FHA, VA"
23532207,DETACHD,RES,REMOD,3069.69,2246 NE THOMAS ST,Hillsboro,97124,152,3,1,1,1036,394,419,"7K-9,999SF",11/8/2023,6,6,11/2/2023,"$409,000 ",12/19/2023,"$435,000 ",1978,,2,1,"CASH, CONV, FHA, VA"
23593732,DETACHD,RES,RESALE,2812.31,2706 MAYWOOD DR,Forest Grove,97116,152,3,1,1,1056,411,411,"7K-9,999SF",12/12/2023,107,107,8/27/2023,"$435,000 ",1/23/2024,"$435,000 ",1966,,2,1,"CASH, CONV, FHA, VA"
23610580,RES-MFG,RES,REMOD,2725.05,2319 12TH AVE,Forest Grove,97116,152,3,2,1,1608,267,270,"7K-9,999SF",9/14/2023,4,4,9/10/2023,"$430,000 ",10/11/2023,"$435,000 ",1994,,0,,"CASH, CONV, FHA, VA"
24043569,ATTACHD,RES,REMOD,3426.83,4852 SE TEAKWOOD ST,Hillsboro,97123,152,4,3.1,3,1906,228,228,"0-2,999SF",10/10/2024,28,28,9/12/2024,"$435,000 ",10/31/2024,"$435,000 ",2005,250,2,1,"CASH, CONV"
24139505,DETACHD,RES,APPROX,3304.75,2702 23RD PL,Forest Grove,97116,152,3,2.1,2,1454,292,299,"0-2,999SF",1/29/2024,3,3,1/26/2024,"$425,000 ",3/6/2024,"$435,000 ",2011,75,1,1,"CASH, CONV, FHA, USDA, VA"
24152517,ATTACHD,RES,RESALE,3982.77,7554 SE HACIENDA ST,Hillsboro,97123,152,4,2.1,2,1727,248,251,"0-2,999SF",5/14/2024,33,33,4/11/2024,"$430,000 ",6/5/2024,"$435,000 ",2002,,1,2,"CASH, CONV, FHA, VA"
24220491,DETACHD,RES,RESALE,2184.12,21935 SW AUGUSTA LN,Hillsboro,97123,152,2,1,2,1041,412,417,"10K-14,999SF",9/8/2024,3,3,9/5/2024,"$429,900 ",10/11/2024,"$435,000 ",1920,,0,0,"CASH, CONV"
24481802,DETACHD,RES,RESALE,3003.26,3175 NE LINCOLN ST,Hillsboro,97124,152,3,1,1,921,455,472,"10K-14,999SF",4/29/2024,4,4,4/25/2024,"$419,900 ",5/20/2024,"$435,000 ",1967,,2,1,"CALL-SA, CASH, CONV, FHA"
24596475,ATTACHD,RES,APPROX,3874.09,6517 SE GENROSA ST,Hillsboro,97123,152,3,2.1,2,1520,286,286,"0-2,999SF",11/30/2024,30,30,10/31/2024,"$435,000 ",12/31/2024,"$435,000 ",2020,282,2,1,"CASH, CONV, FHA"
530700794,DETACHD,RES,RESALE,2631.61,766 NW DONELSON ST,Hillsboro,97124,152,3,1,1,943,450,461,"7K-9,999SF",3/1/2025,3,3,2/26/2025,"$424,999 ",4/1/2025,"$435,000 ",1961,,1,,"CASH, CONV, FHA, VA"
23008743,ATTACHD,RES,NEW,0,2868 S Nectarine ST LT546,Cornelius,97113,152,3,2.1,2,1520,288,286,"0-2,999SF",4/10/2023,7,,4/3/2023,"$438,528 ",8/30/2023,"$435,527 ",2023,119,1,,"CASH, CONV, FHA, USDA, VA"
24189145,DETACHD,RES,APPROX,4393.09,2737 FLETCH ST,Forest Grove,97116,152,3,2.1,2,1494,294,291,"0-2,999SF",4/10/2025,123,123,12/8/2024,"$439,900 ",5/16/2025,"$436,000 ",2008,250,2,1,"CONV, FHA, VA"
23365566,DETACHD,RES,RESALE,3748.34,3055 SE MERRIWEATHER DR,Hillsboro,97123,152,3,2.1,2,1506,284,289,"0-2,999SF",6/13/2023,12,12,6/1/2023,"$429,000 ",7/6/2023,"$436,500 ",2000,52,1,1,"CASH, CONV, FHA, VA"
23631531,ATTACHD,RES,NEW,0,2864 S Nectarine LT545,Cornelius,97113,152,3,2.1,2,1520,287,287,"0-2,999SF",4/5/2023,0,,4/5/2023,"$436,549 ",9/27/2023,"$436,549 ",2023,119,1,,"CASH, CONV, FHA, USDA, VA"
23043901,ATTACHD,RES,NEW,0,2882 S Nectarine ST LT549,Cornelius,97113,152,3,2.1,2,1520,287,287,"0-2,999SF",2/20/2023,0,,2/20/2023,"$437,068 ",8/24/2023,"$436,564 ",2023,119,1,,"CASH, CONV, FHA, USDA, VA"
23016942,ATTACHD,RES,REMOD,3387.08,4765 SE DYLAN WAY,Hillsboro,97123,152,3,2.1,3,1566,278,279,"0-2,999SF",6/29/2023,43,43,5/17/2023,"$435,800 ",8/4/2023,"$437,000 ",2013,105,1,1,"CASH, CONV, FHA, VA"
24636302,DETACHD,RES,RESALE,2657.36,7263 SE JOHNSON ST,Hillsboro,97123,152,3,1,1,1152,373,379,"7K-9,999SF",12/1/2024,30,30,11/1/2024,"$430,000 ",1/3/2025,"$437,000 ",1952,,0,,"CASH, CONV, FHA, VA"
23068382,ATTACHD,RES,RESALE,3575.98,2185 NE SHEFFIELD AVE,Hillsboro,97006,152,2,2.1,3,1839,239,237,"0-2,999SF",7/25/2023,3,3,7/22/2023,"$439,900 ",8/11/2023,"$437,500 ",2005,271,1,1,"CASH, CONV, VA"
23216618,DETACHD,RES,FIXER,6328.45,1165 SE 32ND AVE,Hillsboro,97123,152,4,2,2,3306,132,132,1-2.99AC,12/14/2023,0,177,12/14/2023,"$437,500 ",12/27/2023,"$437,500 ",1957,,2,,CASH
24090898,ATTACHD,RES,RESALE,3523.45,2968 S JASPER DR,Cornelius,97113,152,3,2.1,2,1520,288,288,"0-2,999SF",10/12/2024,54,54,8/19/2024,"$437,900 ",11/15/2024,"$437,900 ",2022,126,1,,"CASH, CONV, FHA, USDA, VA"
644882039,ATTACHD,RES,NEW,0,8074 SE Crescent DR,Hillsboro,97123,152,3,2.1,2,1612,271,271,"0-2,999SF",1/28/2025,20,20,1/8/2025,"$437,900 ",2/25/2025,"$437,900 ",2024,250,2,,"CASH, CONV, FHA, VA"
23393003,DETACHD,RES,RESALE,3762.09,276 N 7TH AVE,Cornelius,97113,152,3,2.1,2,1820,241,240,"3K-4,999SF",9/12/2023,4,4,9/8/2023,"$439,900 ",10/11/2023,"$438,500 ",2005,40,2,1,"CASH, CONV, FHA, VA"
23387562,PLNCOMM,RES,RESALE,3174.87,4835 SE TEAKWOOD ST,Hillsboro,97123,152,4,2.1,3,1874,240,234,"0-2,999SF",11/8/2023,47,68,9/22/2023,"$449,900 ",12/5/2023,"$438,542 ",2006,205,2,1,"CASH, CONV, FHA, SGI, VA"
23559537,DETACHD,RES,RESALE,3848.82,2815 28th PL,Forest Grove,97116,152,3,2.1,2,1436,305,305,"3K-4,999SF",7/10/2023,16,,6/24/2023,"$439,000 ",8/4/2023,"$439,000 ",2013,60,2,0,"CASH, CONV, FHA, VA"
24008678,ATTACHD,RES,RESALE,3241.29,2642 NE 1ST DR,Hillsboro,97124,152,3,2.1,2,1312,331,334,"3K-4,999SF",4/8/2024,5,5,4/3/2024,"$435,000 ",5/17/2024,"$439,000 ",1997,,1,1,"CASH, CONV, FHA, VA"
112564307,DETACHD,RES,RESALE,3515.67,4735 SE SANDALWOOD ST,Hillsboro,97123,152,2,2.1,2,1537,285,285,"0-2,999SF",3/22/2025,30,30,2/20/2025,"$439,000 ",4/24/2025,"$439,000 ",2007,118,1,1,"CASH, CONV, FHA, VA"
130761885,ATTACHD,RES,RESALE,3874.09,6527 SE GENROSA ST,Hillsboro,97123,152,3,2.1,2,1520,288,288,"0-2,999SF",1/28/2025,4,4,1/24/2025,"$439,000 ",2/19/2025,"$439,000 ",2020,282,2,1,"CASH, CONV, FHA, VA"
24576334,DETACHD,RES,RESALE,3499.98,902 SE MARINETTE AVE,Hillsboro,97123,152,3,2.1,2,1568,280,280,"0-2,999SF",11/22/2024,15,89,11/7/2024,"$439,900 ",12/20/2024,"$439,900 ",2005,163,1,,"CASH, CONV, FHA, VA"
24632321,ATTACHD,RES,RESALE,3385.69,1382 NE BIRKSHIRE CT,Hillsboro,97124,152,3,2.1,2,1293,340,340,"3K-4,999SF",1/23/2025,48,48,12/6/2024,"$439,900 ",2/28/2025,"$439,900 ",2000,,1,1,"CASH, CONV, FHA, VA"
23490458,ATTACHD,RES,NEW,0,2824 S Nectarine ST LT541,Cornelius,97113,152,3,2.1,2,1520,289,289,"0-2,999SF",10/9/2023,127,,6/4/2023,"$439,960 ",11/17/2023,"$439,960 ",2023,126,1,,"CASH, CONV, FHA, USDA, VA"
24104316,ATTACHD,RES,NEW,0,2883 S Oleander ST LT587,Cornelius,97113,152,3,2.1,2,1520,289,289,"0-2,999SF",6/11/2024,39,39,5/3/2024,"$439,960 ",7/15/2024,"$439,960 ",2024,126,1,,"CASH, CONV, FHA, USDA, VA"
24158366,ATTACHD,RES,NEW,0,2859 S Oleander ST LT593,Cornelius,97113,152,3,2.1,2,1520,289,289,"0-2,999SF",4/30/2024,31,31,3/30/2024,"$439,960 ",5/31/2024,"$439,960 ",2024,126,1,,"CASH, CONV, FHA, USDA, VA"
24187552,ATTACHD,RES,NEW,0,2867 S Oleander ST LT590,Cornelius,97113,152,3,2.1,2,1520,289,289,"0-2,999SF",7/19/2024,67,67,5/13/2024,"$439,960 ",8/22/2024,"$439,960 ",2024,126,1,,"CASH, CONV, FHA, USDA, VA"
24509424,ATTACHD,RES,NEW,0,2863 S Oleander ST LT592,Cornelius,97113,152,3,2.1,2,1520,289,289,"0-2,999SF",5/3/2024,18,18,4/15/2024,"$439,960 ",6/7/2024,"$439,960 ",2024,126,1,,"CASH, CONV, FHA, USDA, VA"
24551685,ATTACHD,RES,NEW,0,2875 S Oleander ST LT588,Cornelius,97113,152,3,2.1,2,1520,297,289,"0-2,999SF",5/9/2024,0,0,5/9/2024,"$452,846 ",5/30/2024,"$439,960 ",2024,126,1,,"CASH, CONV, FHA, USDA, VA"
24566297,ATTACHD,RES,NEW,0,2873 S Oleander ST LT589,Cornelius,97113,152,3,2.1,2,1520,289,289,"0-2,999SF",7/8/2024,0,0,7/8/2024,"$439,960 ",8/7/2024,"$439,960 ",2024,126,1,,"CASH, CONV, FHA, USDA, VA"
388746748,ATTACHD,RES,NEW,438.9,2965 S LINDEN ST LT781,Cornelius,97113,152,3,2.1,2,1520,289,289,"0-2,999SF",1/27/2025,2,2,1/25/2025,"$439,960 ",2/28/2025,"$439,960 ",2025,126,1,1,"CASH, CONV, FHA, USDA, VA"
23015307,DETACHD,RES,RESALE,3745.33,2230 12TH AVE,Forest Grove,97116,152,3,2,1,1785,229,246,"7K-9,999SF",8/31/2023,0,0,8/31/2023,"$409,900 ",9/7/2023,"$440,000 ",1972,,2,2,"CASH, CONV, FHA, VA"
23021921,DETACHD,RES,RESALE,3626.46,4581 SE SATINWOOD ST,Hillsboro,97123,152,3,2.1,2,1567,296,280,"3K-4,999SF",12/8/2023,147,147,7/14/2023,"$465,000 ",1/5/2024,"$440,000 ",2009,103,1,1,"CASH, CONV"
23086966,DETACHD,RES,RESALE,3573.45,3160 SE BLUE BIRD DR,Hillsboro,97123,152,3,2.1,2,1571,283,280,"0-2,999SF",7/25/2023,76,76,5/10/2023,"$445,000 ",8/25/2023,"$440,000 ",2002,244,2,1,"CASH, CONV, VA"
23497157,ATTACHD,RES,NEW,1078.61,8077 SE KINNAMAN ST,Hillsboro,97123,152,2,2.1,2,1376,338,319,"0-2,999SF",11/13/2023,111,111,7/25/2023,"$465,743 ",12/28/2023,"$440,000 ",2023,270,2,1,"CASH, CONV, FHA, VA"
23660903,DETACHD,RES,RESALE,2985.62,1500 NE ARROWWOOD ST,Hillsboro,97124,152,3,1.1,1,1274,337,345,"7K-9,999SF",10/2/2023,4,4,9/28/2023,"$430,000 ",10/23/2023,"$440,000 ",1966,,2,1,"CASH, CONV, FHA, VA"
24049144,ATTACHD,RES,RESALE,3870.9,4031 SE CENTURY BLVD,Hillsboro,97123,152,3,2.1,2,1520,299,289,"0-2,999SF",6/29/2024,1,1,6/28/2024,"$455,900 ",8/2/2024,"$440,000 ",2020,255,2,1,"CASH, CONV, FHA, VA, OTHER"
24137975,DETACHD,RES,RESALE,4354.71,2729 BALLAD PL,Forest Grove,97116,152,3,2,1,1440,326,305,"7K-9,999SF",3/20/2025,99,99,12/11/2024,"$470,000 ",4/4/2025,"$440,000 ",1979,,2,1,"CASH, CONV, FHA"
24204734,DETACHD,RES,RESALE,3402.39,2624 PRINCETON PL,Forest Grove,97116,152,3,2.1,2,1328,329,331,"0-2,999SF",5/1/2024,35,35,3/27/2024,"$437,499 ",5/31/2024,"$440,000 ",2014,36,1,1,"CASH, CONV, FHA, USDA, VA"
24214718,DETACHD,RES,RESALE,3179.65,1948 SE GERHARD DR,Hillsboro,97123,152,3,2,1,1200,365,366,"5K-6,999SF",5/6/2024,4,4,5/2/2024,"$438,000 ",6/4/2024,"$440,000 ",1979,,1,1,"CASH, CONV, FHA"
24248750,DETACHD,RES,RESALE,3687.89,1604 SOMERA DR,Forest Grove,97116,152,3,1.1,1,1265,316,347,"7K-9,999SF",5/21/2024,5,5,5/16/2024,"$400,000 ",6/3/2024,"$440,000 ",1976,,2,1,"CASH, CONV"
24378869,RES-MFG,RES,RESALE,3099.22,2426 13TH AVE,Forest Grove,97116,152,2,2,1,1792,253,245,"5K-6,999SF",4/14/2024,10,10,4/4/2024,"$455,000 ",5/16/2024,"$440,000 ",2002,,0,,"CASH, CONV, FHA, VA"
24628565,DETACHD,RES,RESALE,4147.97,1704 LEON DR,Forest Grove,97116,152,3,2,1,1618,256,271,"7K-9,999SF",7/1/2024,5,5,6/26/2024,"$415,000 ",8/5/2024,"$440,000 ",1973,,2,1,"CASH, CONV"
24643347,DETACHD,RES,RESALE,2948.16,1741 NE 18TH CT,Hillsboro,97124,152,3,1,1,960,447,458,"7K-9,999SF",5/19/2024,3,3,5/16/2024,"$430,000 ",6/10/2024,"$440,000 ",1976,,1,1,"CASH, CONV, FHA, VA"
24664046,DETACHD,RES,RESALE,3653.93,3036 ASH ST,Forest Grove,97116,152,3,2,1,1031,412,426,"3K-4,999SF",3/18/2024,3,3,3/15/2024,"$425,000 ",4/26/2024,"$440,000 ",1997,,2,,"CASH, CONV, FHA, USDA, VA"
24682021,DETACHD,RES,REMOD,2762.01,543 SE 7th AVE,Hillsboro,97123,152,2,1,1,1395,311,315,"7K-9,999SF",6/23/2024,2,2,6/21/2024,"$434,400 ",7/15/2024,"$440,000 ",1951,0,2,1,"CASH, CONV, FHA, VA"
565152451,DETACHD,RES,RESALE,2981.29,313 NW FOREST ST,Hillsboro,97124,152,3,1.1,1,1110,396,396,"7K-9,999SF",4/22/2025,5,5,4/17/2025,"$439,900 ",6/5/2025,"$440,000 ",1955,,2,1,"CASH, CONV, FHA, VA"
653374192,DETACHD,RES,RESALE,3586.21,923 NW VIEWPOINT PL,Hillsboro,97124,152,3,2.1,2,1557,282,282,"0-2,999SF",5/21/2025,33,33,4/18/2025,"$440,000 ",6/16/2025,"$440,000 ",2007,137,1,1,"CASH, CONV, FHA, VA"
668114674,DETACHD,RES,RESALE,3531.82,904 SE ELINA AVE,Hillsboro,97123,152,3,2.1,2,1571,286,280,"0-2,999SF",3/4/2025,18,18,2/14/2025,"$450,000 ",4/4/2025,"$440,000 ",2004,182,1,1,"CASH, CONV, FHA"
